證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label
1102,亞泥,201712,94792.8110,28.2000,0.9280,0.6502,1.4606,0.0457,0.0270,0.1146,0.1027,0.6946,93.1685,80.9846,9.8736,6.9423,19.3111,42.3258,7.0209,-1
1103,嘉泥,201712,10343.3197,13.3500,0.4364,0.5370,4.9357,0.0507,0.0345,-0.1095,0.4664,0.4702,393.0059,362.2204,2.9378,39.1519,49.8372,9866.4389,0.0000,0
1104,環泥,201712,15000.3311,22.9500,0.6172,0.8744,3.4050,0.0810,0.0655,0.0341,0.3154,0.2375,141.4704,130.3691,14.5327,8.4130,-43.6214,-17.4634,-6.8966,-1
1108,幸福,201712,3387.6571,8.3700,0.3638,0.7650,0.9864,-0.0231,-0.0141,-0.0292,-0.0298,0.6341,266.0092,69.9803,0.9101,17.3249,-123.5369,-131.5553,-8.2237,-1
1109,信大,201712,4715.4197,13.1000,0.7460,0.6939,0.8771,0.1045,0.0828,0.1590,0.1321,0.2622,308.5042,231.6076,7.2441,33.7501,188.1147,299.6173,31.0000,1
1110,東泥,201712,8437.0118,14.7500,0.2244,0.9834,4.9146,0.0068,0.0062,-0.0799,0.0340,0.0916,459.4130,370.8565,4.2056,15.2111,-82.1641,-71.9142,-7.8125,-1
1201,味全,201712,10703.2303,21.1500,0.1326,1.3708,0.6030,0.1144,0.0272,0.0188,0.0503,3.2089,103.4469,34.4418,1.3502,7.1541,124.0383,182.3963,20.8571,-1
1203,味王,201712,6048.0000,25.2000,0.8227,1.0783,0.9762,0.1331,0.0812,0.1699,0.1205,0.6388,222.8060,150.1506,4.2705,15.9884,40.3575,18.4324,9.5652,-1
1210,大成,201712,24706.0321,33.5500,0.7257,1.1373,0.3254,0.1221,0.0651,0.0397,0.0349,0.8758,131.4889,85.3699,10.2858,15.8277,9.8205,3.5666,15.2921,-1
1213,大飲,201712,883.3126,15.6000,0.6475,1.2691,1.3599,0.0029,0.0023,-0.0017,0.0031,0.2426,305.9395,275.9052,15.7643,5.7303,-109.6986,-86.9106,-7.1429,-1
1215,卜蜂,201712,17205.0222,64.2000,0.3064,2.4729,0.8661,0.2123,0.1064,0.0879,0.0744,0.9958,100.5016,76.8095,16.3007,12.3145,14.0586,14.5785,43.1438,1
1216,統一,201712,375013.0164,66.0000,0.5121,1.9603,0.9379,0.3135,0.1446,0.0559,0.1500,1.1676,124.7501,101.8936,12.4774,28.3564,6.0026,153.2798,23.5955,1
1217,愛之味,201712,3703.9054,7.4900,0.6183,0.6048,0.8933,0.0237,0.0119,-0.0012,0.0350,0.9991,70.5655,47.6885,6.6299,9.1967,83.9566,25.8076,0.9434,-1
1218,泰山,201712,5971.3784,16.9000,0.3754,1.5624,0.7773,0.0830,0.0424,-0.0047,0.0413,0.9576,152.3683,118.2252,12.2513,13.2643,-124.2370,160.8973,13.4228,-1
1219,福壽,201712,5747.9481,17.8500,0.5930,1.4560,0.5311,0.0139,0.0065,0.0010,0.0051,1.1435,197.9053,110.0251,5.9446,17.1744,-85.4593,-4.5600,12.2642,-1
1220,台榮,201712,1841.6102,10.4000,0.4035,0.7718,0.7782,0.0353,0.0278,0.0314,0.0356,0.2688,441.6849,305.2973,3.9561,9.2443,0.0000,0.0000,-4.5872,-1
1225,福懋油,201712,14543.7495,66.5000,0.5365,3.9982,1.3520,0.0881,0.0457,0.0436,0.0298,0.9290,182.9921,122.4723,7.3038,12.8451,-23.1493,-34.1493,38.5417,1
1227,佳格,201712,67716.6378,74.0000,0.7080,4.5073,2.5575,0.1471,0.0973,0.1056,0.0835,0.5116,217.1270,153.2639,5.8090,5.2106,-7.1948,-16.2201,-3.3943,-1
1229,聯華,201712,35007.3400,36.6000,0.8355,1.3845,7.2250,0.1170,0.0998,0.0995,0.6107,0.1727,83.1057,51.5468,4.8071,8.2200,-24.1888,38.1935,65.9864,1
1231,聯華食,201712,5420.1286,33.9000,0.6532,1.7332,0.7709,0.1302,0.0628,0.0619,0.0579,1.0734,166.9760,104.5871,5.9607,5.9444,-10.4022,-13.9089,9.0032,-1
1232,大統益,201712,14429.7360,90.2000,0.2167,3.7723,0.8546,0.2175,0.1526,0.0601,0.0493,0.4254,309.6235,171.7215,7.8627,24.7452,-7.7901,-7.8576,7.2533,-1
1233,天仁,201712,3265.8380,36.0500,0.9728,2.1744,1.5330,0.1168,0.0846,0.0907,0.0823,0.3800,188.0393,122.5255,7.2243,9.9135,3.8842,3.2450,-1.9048,-1
1234,黑松,201712,12638.8461,31.4500,0.1475,0.7197,1.3904,0.0309,0.0238,0.0187,0.0598,0.3014,257.7833,91.6300,1.8783,16.4813,13.3943,-50.8759,-2.6316,-1
1235,興泰,201712,2271.8031,37.4500,0.1359,0.5463,29.5508,0.0738,0.0535,-0.2649,3.9916,0.3792,275.0831,273.9842,4.5963,8.6897,40.8756,36.9543,26.7343,1
1236,宏亞,201712,1885.1595,17.4000,0.9260,1.0722,1.0033,0.0029,0.0017,0.0001,0.0027,0.6683,173.6649,102.7027,5.8263,5.5333,-99.7268,-93.2420,-5.4348,-1
1301,台塑,201712,628298.6170,98.7000,0.9103,1.8211,3.0395,0.1431,0.1037,0.1061,0.2389,0.3799,258.4555,233.7375,11.7331,25.9310,68.5322,25.3609,10.6502,-1
1303,南亞,201712,617811.0026,77.9000,0.4666,1.6824,2.0181,0.1470,0.0992,0.0975,0.1763,0.4816,266.1441,215.0265,7.5161,7.3841,124.7228,10.8015,9.4101,-1
1304,台聚,201712,19113.4522,16.4000,0.0983,0.5491,0.3288,0.0779,0.0421,0.0581,0.0467,0.8500,236.9877,183.6751,8.4771,8.3646,6.8380,15.0294,3.4700,-1
1305,華夏,201712,15940.7870,32.4000,0.6756,1.9438,1.0843,0.1636,0.1059,0.1123,0.0912,0.5454,335.5996,231.6516,7.9193,9.8078,-11.9331,-11.8212,35.2818,1
1307,三芳,201712,13486.0336,33.9000,0.7456,1.6091,1.3684,0.1075,0.0626,0.1257,0.0914,0.7182,229.5965,176.2819,5.5308,11.0110,-21.1411,-27.5663,-4.1018,-1
1308,亞聚,201712,9999.6137,19.3000,0.4802,1.0187,1.5613,0.0576,0.0380,0.0735,0.0883,0.5154,219.6407,187.0692,8.4081,13.0762,-17.0485,-15.7369,1.3123,-1
1309,台達化,201712,4980.3074,15.2000,0.5186,1.2752,0.2513,0.1286,0.0570,0.0341,0.0253,1.2561,169.6132,129.2673,15.6830,8.9012,192.0724,315.3636,45.4545,1
1310,台苯,201712,11982.6445,22.7000,0.5803,1.5824,0.8123,0.1300,0.0901,0.0870,0.0667,0.4427,176.3913,147.5657,21.8360,11.0951,-28.7324,-25.9107,13.7845,-1
1312,國喬,201712,28513.2084,31.4500,0.7427,1.2142,1.2211,0.1468,0.1231,0.1064,0.1476,0.1923,302.5858,237.9710,11.5418,8.1656,14.6067,33.6952,49.7619,1
1313,聯成,201712,22551.6735,18.8000,0.7796,1.0606,0.4457,0.1102,0.0520,0.0394,0.0463,1.1167,136.6594,86.2364,6.6567,15.9687,57.8978,115.1346,50.4000,1
1314,中石化,201712,41442.8096,15.3500,0.9532,0.6626,1.2432,0.0973,0.0746,0.1075,0.1826,0.3051,444.1416,390.3640,14.6141,9.5803,356.9058,424.1135,55.0505,1
1315,達新,201712,5068.8000,25.6000,0.6047,0.6911,1.9094,0.0229,0.0176,0.0157,0.0634,0.3004,354.5491,301.7996,3.9737,10.2963,-63.4815,-44.5048,0.5894,-1
1316,上曜,201712,3137.7355,24.5500,0.3165,1.1626,1.4528,0.1208,0.0709,0.1671,0.1510,0.7037,197.3039,76.9104,0.9549,12.0645,401.7823,422.4812,129.4393,1
1319,東陽,201712,34069.0810,57.6000,0.2058,1.5968,1.3933,0.1123,0.0636,0.1022,0.0980,0.7657,119.7317,83.8872,8.2806,5.4573,-10.6458,-3.3482,-9.2913,-1
1321,大洋,201712,0.0000,0.0000,0.2426,0.0000,0.0000,-0.0170,-0.0075,-0.0185,-0.0182,1.2757,160.7241,105.5443,8.4728,7.7560,-446.5846,-456.7551,0.0000,0
1323,永裕,201712,3523.1957,38.6000,0.1620,1.6807,1.0869,0.1497,0.0804,0.1249,0.0968,0.8617,391.9478,296.7721,6.1429,4.2657,-7.7789,-8.5450,14.2012,-1
1324,地球,201712,939.0238,12.5000,0.2804,0.9157,0.7652,0.0588,0.0434,-0.0136,0.0491,0.3558,310.8105,254.1886,7.0826,6.2815,-122.9039,-7.1752,-4.2146,-1
1325,恆大,201712,1658.7193,19.4500,0.3937,0.9380,1.9171,0.0224,0.0209,0.0756,0.0459,0.0731,1617.4224,1392.3166,6.0036,6.4456,-51.4473,-64.4057,-7.6010,-1
1326,台化,201712,603702.1889,103.0000,0.9484,1.4425,1.6843,0.1435,0.1049,0.1086,0.1675,0.3676,307.9640,260.8466,9.2289,16.5529,16.3849,23.1084,6.9574,-1
1337,再生-KY,201712,3360.5901,12.5500,0.2746,0.3383,0.7324,0.0184,0.0168,0.0469,0.0397,0.0895,528.9166,489.7084,14.2058,4.5461,-69.4238,-55.1304,-28.2857,-1
1402,遠東新,201712,143457.0527,26.8000,0.9045,0.5614,0.6585,0.0556,0.0275,0.0708,0.0652,1.0223,98.4382,72.2843,8.1950,0.0000,6.1737,11.7979,10.7438,-1
1409,新纖,201712,16265.0135,10.0500,0.6619,0.4599,0.4837,0.0319,0.0078,0.0000,0.0336,3.0843,915.4236,874.4269,8.4634,0.0000,0.0000,18.3476,11.0497,-1
1410,南染,201712,1688.4000,23.4500,0.2863,1.3410,3.1662,0.0810,0.0667,0.2312,0.1913,0.2143,807.9260,785.9136,26.0174,6.4963,-18.5307,-21.2797,-4.0900,-1
1413,宏洲,201712,1200.9017,9.0900,0.6339,1.3416,0.3819,0.1302,0.0502,0.0389,0.0371,1.5920,132.3661,68.2057,7.3641,73.9537,336.0691,286.1834,62.6118,1
1414,東和,201712,0.0000,7.3800,0.6200,0.0000,0.0000,0.0000,0.0000,-0.0534,0.1130,0.0000,0.0000,0.0000,0.0000,0.0000,-178.1330,2928.5895,21.1823,1
1416,廣豐,201712,3085.9476,16.6500,0.5300,0.7306,1.3739,0.0527,0.0258,0.0572,0.0992,1.0401,140.9180,74.5709,2.5307,78.1772,-56.9350,-80.3697,-34.5776,-1
1417,嘉裕,201712,1789.2522,4.7100,0.4637,0.5081,0.8805,-0.1303,-0.1011,-0.2497,-0.2258,0.2895,269.5352,175.6818,2.4527,11.7733,-29.5119,-168.4497,-8.1871,-1
1418,東華,201712,451.8327,7.9500,0.9676,5.1376,0.2759,-3.6571,-0.2033,-0.1772,-0.1964,16.9858,26.7249,10.2860,8.5182,0.0000,-68.5505,-77.6124,28.6408,1
1419,新紡,201712,13531.8626,45.1000,0.0320,1.4631,9.0943,0.1333,0.0895,-0.0846,0.8283,0.4894,100.3916,89.0379,3.5675,7.2854,-226.6822,718.2983,13.8889,-1
1423,利華,201712,1449.7400,8.3800,0.5572,0.5547,2.1277,0.0176,0.0161,0.0064,0.0674,0.0908,3959.6170,2549.2245,1.2743,11.6295,-49.0392,819.6196,22.6940,1
1432,大魯閣,201712,2359.5233,14.0500,0.8729,1.1998,2.0271,-0.0906,-0.0571,-0.1528,-0.1531,0.5859,193.0363,153.6692,3.0921,40.0477,43.6495,29.7896,-13.8037,-1
1434,福懋,201712,52730.0020,31.3000,0.9954,0.7205,1.2954,0.0650,0.0503,0.0605,0.1169,0.2941,254.7526,164.9699,4.8161,11.4094,-11.2091,23.9426,6.1017,-1
1435,中福,201712,749.2213,5.3600,0.7475,0.8002,21.4997,0.0008,0.0007,-0.0788,0.0206,0.1809,18175.5245,17888.6114,6.0669,55.0521,51.6032,111.8373,27.3159,1
1436,華友聯,201712,3051.1800,40.2000,0.1273,1.2453,1.3694,0.0975,0.0336,0.1520,0.1072,1.8987,197.2133,15.4219,0.3777,999.6124,142.0904,454.9588,2.0305,-1
1437,勤益控,201712,3399.2051,17.5500,0.9371,0.6300,6.1992,0.0575,0.0323,0.5167,0.5656,0.7796,199.8859,193.8156,13.2357,38.9024,12.2044,-27.9576,6.0423,-1
1438,三地開發,201712,553.0221,5.4000,0.2489,1.0304,12860.9791,-0.0104,-0.0092,-184.5116,-129.5116,0.1309,38923.7966,24922.7119,0.0002,0.0000,0.1510,20.8274,0.0000,0
1439,雋揚,201712,1899.8000,20.6500,0.1391,0.9941,7.2175,-0.0036,-0.0033,-0.0576,-0.0261,0.0852,10579.6518,10453.5497,16.5204,88.9257,14.9905,-126.9786,31.1111,1
1440,南紡,201712,22532.6962,13.6000,0.8466,0.8967,1.0698,0.0273,0.0160,0.0149,0.0325,0.7036,105.5320,57.6842,4.4097,12.5722,92.1333,43.8010,11.4754,-1
1441,大東,201712,501.9023,6.9600,0.7760,0.9123,0.3093,-0.4978,-0.0831,-0.1195,-0.1688,4.9893,69.8508,27.2393,3.2114,11.5459,-2.5431,-29.3099,10.8280,-1
1442,名軒,201712,5612.4310,18.7000,0.4780,0.9967,1.9148,0.0997,0.0542,0.1746,0.1915,0.8394,826.8884,26.5897,0.3149,202.2588,-34.9740,1.8027,5.6497,-1
1443,立益物流,201712,690.2493,5.1000,0.2902,1.8106,0.5919,-0.6243,-0.0534,-0.0325,-0.2041,10.6921,31.7140,20.1161,3.1596,11.3902,44.1639,1.7925,14.0940,-1
1444,力麗,201712,11200.4439,11.7000,0.8976,0.9229,1.0086,-0.0040,-0.0026,0.0091,-0.0043,0.5322,117.8266,69.9580,4.5946,11.7220,-15.6017,-169.0008,41.9903,1
1445,大宇,201712,1157.8694,8.3500,0.8250,0.6212,0.7192,0.0067,0.0056,-0.0154,0.0077,0.1882,579.0358,259.1421,2.7102,8.0526,-140.9713,-80.2021,-7.6327,-1
1446,宏和,201712,2946.9833,21.4000,0.4950,1.7435,5.5895,-0.0240,-0.0105,-0.0836,-0.0768,1.2792,606.9119,109.5337,0.1953,13.5785,-155.8378,-162.1379,19.5531,-1
1447,力鵬,201712,8340.1233,9.1200,0.9194,0.7687,0.5027,-0.0172,-0.0091,0.0109,-0.0112,0.8796,146.7181,98.8826,5.4657,6.6252,0.0000,0.0000,12.1771,-1
1449,佳和,201712,654.0000,5.4500,0.6073,0.6778,0.2452,0.0594,0.0105,-0.0583,0.0215,4.6642,97.8729,62.4500,3.4020,8.3837,27.1836,131.4678,32.9268,1
1451,年興,201712,5464.8000,27.6000,0.3312,0.7534,0.6047,0.0388,0.0262,0.0116,0.0311,0.4820,252.5670,174.6931,4.3587,6.2144,-87.1889,-61.4681,13.8144,-1
1452,宏益,201712,2944.6391,22.2000,0.3377,1.1963,1.3929,0.0876,0.0800,0.1096,0.1020,0.0952,960.2637,805.9862,7.5912,7.5545,24.4358,8.0794,8.2927,-1
1453,大將,201712,905.7145,10.1000,0.1218,0.9166,14.1213,-0.0272,-0.0198,-0.6519,-0.4188,0.3757,309.4749,160.0703,0.1157,44.4477,-21.6809,-151.6582,28.0101,1
1454,台富,201712,1189.8271,8.4800,0.0151,0.7425,0.6295,0.0118,0.0084,0.0108,0.0100,0.3972,240.3559,131.1356,3.1394,9.4178,-64.2070,-64.4367,-0.4695,-1
1455,集盛,201712,7830.5715,12.8000,0.0054,1.0087,0.5229,0.0465,0.0298,0.0214,0.0241,0.5612,144.2687,82.5660,5.9777,7.0857,61.1618,73.4356,37.9310,1
1456,怡華,201712,970.0020,10.3500,0.9688,0.8252,0.9616,0.0327,0.0083,0.0616,0.0381,2.9618,153.7760,21.3426,0.4384,6.2199,-37.2242,-18.4874,21.7647,1
1457,宜進,201712,4253.2312,14.1000,0.2725,0.6365,0.8412,0.1061,0.0522,0.0448,0.1402,1.0328,112.9596,90.2235,6.2319,13.7554,1724.8189,1989.4731,40.2985,1
1459,聯發,201712,3693.8777,10.3000,0.0721,1.0252,1.0844,0.0266,0.0127,-0.0344,0.0281,1.0892,145.1337,129.8726,9.4112,11.4951,-134.1725,121.8888,0.0000,0
1460,宏遠,201712,6934.0193,14.1500,0.5751,1.4283,0.7838,0.0443,0.0181,0.0400,0.0243,1.4486,111.2198,37.2025,2.1812,6.6476,-40.9438,-58.9750,-16.7647,-1
1463,強盛新,201712,4227.7490,24.4000,0.3866,1.5402,2.4571,0.2493,0.2223,0.3584,0.3978,0.1215,832.5722,689.3533,5.1792,43.9578,-11.5762,-10.9930,15.0943,-1
1464,得力,201712,8431.0556,25.2000,0.6377,1.4975,1.0627,0.0736,0.0296,0.0550,0.0523,1.4870,119.1723,80.6290,3.3056,5.4765,-7.0986,-6.2575,-2.5145,-1
1465,偉全,201712,1574.8310,15.2000,0.5531,0.7581,0.8403,0.0167,0.0142,-0.0084,0.0185,0.1718,542.2364,353.8223,3.0801,9.4218,-116.5016,-70.5601,20.1581,-1
1466,聚隆,201712,1345.0033,12.1000,0.6696,0.7729,0.3391,-0.0017,-0.0008,0.0067,-0.0007,1.1180,161.3858,81.6875,5.0718,9.5257,132.8421,97.0765,-11.3553,-1
1467,南緯,201712,2428.5284,11.5500,0.0210,1.0952,0.3345,-0.0316,-0.0103,0.0106,-0.0097,2.0715,136.6701,93.1375,5.9584,6.6072,37.6365,56.8589,12.1359,-1
1468,昶和,201712,1644.1543,10.2500,0.0664,1.6204,2.7427,-0.1012,-0.0443,-0.1733,-0.1713,1.2867,159.5789,57.4977,0.7851,9.5548,-1347.4778,-125.7959,3.6400,-1
1470,大統新創,201712,1522.3642,17.7500,0.1099,1.6094,2.1715,0.0442,0.0373,0.0562,0.0597,0.1844,407.8341,330.9862,5.4527,7.2123,-24.5159,-10.9081,-6.5789,-1
1471,首利,201712,752.0725,5.0000,0.4981,0.5620,0.5920,-0.3514,-0.2128,-0.2747,-0.3702,0.6512,142.1191,129.9281,12.0368,2.5072,1.7616,-22.1343,12.1076,-1
1472,三洋實業,201712,1809.3225,42.4000,0.0300,4.8592,2.3903,-0.1234,-0.0488,-0.0527,-0.0607,1.5288,76.2029,59.0907,8.2996,6.6812,-147.1015,-171.1126,256.3025,1
1473,台南,201712,3509.5514,23.8500,0.4356,0.8945,0.4214,0.0125,0.0078,0.0018,0.0059,0.5899,244.2482,179.3409,7.8982,6.3735,-94.9529,-73.0328,-19.8319,-1
1474,弘裕,201712,1480.8258,11.4000,0.4967,0.7841,0.4405,0.0571,0.0269,0.0516,0.0321,1.1242,132.9555,87.0505,3.7473,8.3292,-3.7002,-11.3210,1.3333,-1
1475,業旺,201712,0.0000,0.0000,0.5159,0.0000,0.0000,-0.7806,-0.3602,-0.4435,-0.4812,1.1674,154.8964,114.4030,3.5348,15.5273,16.7732,21.4454,0.0000,0
1476,儒鴻,201712,81624.2122,297.5000,0.9841,5.4155,3.3685,0.2036,0.1529,0.1733,0.1266,0.3313,196.7339,108.2840,5.6409,7.1241,-8.7363,-16.1633,-11.8519,-1
1477,聚陽,201712,26173.4000,125.0000,0.4060,3.0776,1.1698,0.1525,0.1032,0.0790,0.0579,0.4777,189.8165,122.6048,8.7457,31.9291,-9.3270,-15.9478,0.8065,-1
1503,士電,201712,21516.1519,41.3000,0.4913,0.9608,0.9686,0.0618,0.0374,0.0626,0.0623,0.6546,129.3579,87.8671,4.8065,4.4133,-2.5794,5.9899,1.9753,-1
1504,東元,201712,57076.7476,28.5000,0.6415,0.9862,1.1204,0.0612,0.0385,0.0686,0.0696,0.5899,236.1644,175.6784,4.4937,5.3970,-16.5481,-12.2059,2.1505,-1
1506,正道,201712,2589.6166,21.1500,0.1589,1.9643,1.9000,-0.0091,-0.0041,-0.0167,-0.0088,1.2336,101.8213,65.2992,2.5808,3.5043,-150.0747,-154.0400,45.3608,1
1512,瑞利,201712,2254.3510,12.4000,0.6134,3.5805,0.8874,-0.8926,-0.1610,-0.1596,-0.2212,4.5441,58.4137,42.5973,6.1387,3.6035,-952.8256,-396.6198,107.7052,1
1513,中興電,201712,9345.0000,22.2500,0.6873,1.2405,0.8199,0.0682,0.0312,0.0366,0.0451,1.1882,136.2464,83.0789,2.9327,6.8743,-5.3621,2.4404,14.9871,-1
1514,亞力,201712,2382.6440,11.8500,0.5830,0.8696,0.6296,0.0427,0.0227,0.0305,0.0309,0.8803,159.1351,122.9158,4.9797,2.1216,102.2589,19.5911,23.3091,1
1515,力山,201712,9400.3273,51.8000,0.5904,3.8107,1.7684,0.1097,0.0424,0.0750,0.0509,1.5892,113.7347,93.1714,7.6738,3.8709,256.9230,162.2061,244.1860,1
1516,川飛,201712,452.8199,14.9000,0.6996,1.2873,0.5795,0.0475,0.0433,0.0118,0.0214,0.0962,926.8209,926.8209,0.0000,45965.9412,-0.5712,-30.8403,-12.0944,-1
1517,利奇,201712,2654.1612,11.6500,0.2216,0.7906,0.9433,0.0223,0.0160,-0.0022,0.0266,0.3917,352.7803,268.7385,4.2783,4.3602,89.2888,621.4403,12.0192,-1
1519,華城,201712,5443.0697,20.8500,0.7957,1.7473,0.9273,0.0293,0.0129,0.0267,0.0156,1.2692,180.4395,119.1414,3.2947,2.0910,-50.0033,-63.1539,16.4804,-1
1521,大億,201712,6022.1700,79.0000,0.1831,3.1122,0.9717,0.2581,0.1318,0.0813,0.0806,0.9574,146.3318,91.6810,7.1886,8.0845,9.8719,0.4134,-4.3584,-1
1522,堤維西,201712,10388.2103,33.2000,0.5698,1.5956,0.6467,0.0981,0.0317,0.0331,0.0398,2.0973,117.4831,56.0763,3.8078,6.7940,-49.3832,-39.0826,-7.7778,-1
1524,耿鼎,201712,2129.2696,11.8500,0.3718,0.9860,0.8071,0.0762,0.0328,0.1066,0.0624,1.3268,107.0103,75.3180,5.4387,6.8581,-10.7952,-25.4930,6.7568,-1
1525,江申,201712,6774.8292,92.3000,0.1030,1.7429,5.7949,0.1391,0.1127,0.0071,0.4624,0.2344,119.7210,98.3255,7.3187,0.0000,-48.8938,2.1103,-17.5893,-1
1526,日馳,201712,3215.0000,64.3000,0.3893,4.2329,2.3998,0.1786,0.0627,0.1603,0.1013,1.8471,146.2273,101.2994,2.6661,11.8945,75.6462,50.8719,334.4595,1
1527,鑽全,201712,9201.9720,66.7000,0.4198,3.0860,2.3987,0.0684,0.0147,0.2014,0.0532,3.6672,117.2600,112.9612,8.8209,5.1352,-15.8067,-78.5256,-28.6631,-1
1528,恩德,201712,2646.0000,14.7000,0.6507,1.1398,0.5926,0.0409,0.0167,0.0252,0.0213,1.4479,146.3509,87.0863,2.6067,3.9375,-23.1186,-2.1541,48.1855,1
1529,樂事綠能,201712,1961.0481,3.2700,0.6846,2.9930,2.5595,0.0925,0.0764,0.0611,0.0791,0.2113,328.9390,319.3976,59.0372,9.9148,1202.1882,219.7669,-2.9674,-1
1530,亞崴,201712,3081.3550,31.9000,0.0694,1.0501,0.7281,0.0588,0.0226,0.0729,0.0408,1.5990,117.2125,71.7565,2.1943,5.9417,14.5902,27.8885,13.1206,-1
1531,高林股,201712,4519.7357,23.4000,0.4895,1.1727,2.0056,0.0407,0.0331,0.1221,0.0696,0.2285,496.6564,370.8903,2.8606,3.0942,104.9556,43.7790,47.1698,1
1532,勤美,201712,10941.1596,28.4000,0.5808,0.7027,0.7536,0.0722,0.0286,0.1050,0.0774,1.5254,175.5898,72.3421,0.9682,3.2942,-24.2317,-33.9733,-10.9718,-1
1533,車王電,201712,4055.2296,41.1500,0.2616,1.7950,1.6298,0.0501,0.0263,0.1227,0.0455,0.9028,195.6272,125.7302,2.5131,4.9737,34.8207,34.8466,-2.9481,-1
1535,中宇,201712,5283.8090,42.7000,0.1827,1.7254,0.5299,0.0610,0.0244,0.0251,0.0187,1.4974,154.1936,154.0731,1998.6757,47.1198,-51.6462,-24.6795,-6.9717,-1
1536,和大,201712,37478.6055,147.0000,0.1149,5.6616,5.5779,0.1819,0.0847,0.2121,0.1793,1.1485,126.5350,85.4891,4.0384,4.2339,2.7015,7.2493,17.6000,-1
1537,廣隆,201712,11736.2049,143.5000,0.8436,3.2362,1.5099,0.2498,0.1723,0.1623,0.1166,0.4502,305.3784,179.4738,4.7065,6.5999,2.6202,-4.4624,-8.8889,-1
1538,正峰,201712,419.8358,5.0500,0.1975,0.9910,0.6518,-0.3630,-0.1113,-0.1042,-0.2388,2.2613,90.4658,70.6981,6.3406,9.8531,18.5380,-44.3186,-13.0809,-1
1539,巨庭,201712,0.0000,0.0000,0.0529,0.0000,0.0000,0.0762,0.0263,0.0884,0.0300,1.9009,129.8280,94.9598,4.3209,9.3055,-22.2277,-59.2945,0.0000,0
1540,喬福,201712,1346.2092,15.7500,0.3840,0.9838,2.3308,0.0335,0.0282,0.1430,0.0793,0.1865,516.4618,412.8436,2.3405,5.8262,4.0385,13.4457,23.5294,1
1541,錩泰,201712,3750.8800,47.6000,0.3737,3.2836,1.0267,0.1182,0.0469,0.0731,0.0370,1.5205,125.2639,94.1410,7.1921,2.6286,-38.0671,-60.8158,-10.1887,-1
1560,中砂,201712,12267.0000,87.0000,0.9809,3.0257,2.7109,0.1807,0.1380,0.1957,0.1619,0.3094,209.4319,125.2540,5.2451,6.1135,40.3434,37.0306,35.0932,1
1582,信錦,201712,10386.9046,63.5000,0.9722,1.7397,1.1709,0.1456,0.1013,0.1379,0.0980,0.4378,298.3012,277.7535,17.6061,3.3208,2.9798,-4.3797,0.7937,-1
1583,程泰,201712,6955.2252,63.0000,0.0673,1.2493,0.9178,0.0846,0.0320,0.1011,0.0622,1.6428,131.3345,82.1391,2.0592,4.8753,27.8454,44.5185,14.3376,-1
1590,亞德客-KY,201712,101128.3750,535.0000,0.7419,6.3356,7.3720,0.2067,0.1142,0.3019,0.2405,0.8109,108.2711,72.1718,3.4632,4.0939,52.2659,62.7071,108.1712,1
1603,華電,201712,5482.2768,28.6000,0.7108,1.0779,2.0320,0.0558,0.0372,0.0603,0.1052,0.5001,167.4389,132.8708,4.4289,2.5135,1.0325,-4.8523,25.4386,1
1604,聲寶,201712,6586.8000,13.2000,0.4404,0.9735,0.7598,0.0490,0.0274,0.0121,0.0382,0.7843,170.1367,109.3874,5.7932,17.2687,-63.2648,-59.1986,-27.8689,-1
1605,華新,201712,59241.6035,17.6000,0.3033,0.8196,0.3531,0.0926,0.0514,0.0471,0.0399,0.8020,183.8700,90.5747,5.1953,18.3550,48.3649,38.3488,48.5232,1
1608,華榮,201712,7435.0886,11.7500,0.3052,0.8889,0.8959,0.0736,0.0480,0.0435,0.0742,0.5336,174.6451,80.7535,2.4898,6.7388,5405.0257,5551.3717,41.3959,1
1609,大亞,201712,7953.3131,13.9000,0.3968,1.0091,0.4750,0.0779,0.0333,0.0408,0.0366,1.3411,169.7005,111.9508,4.7640,5.4556,218.1823,542.3968,154.1133,1
1611,中電,201712,3972.4388,9.9700,0.6139,0.7915,1.4682,0.1171,0.0815,-0.0690,0.2173,0.4370,230.7349,196.5117,4.0497,5.4389,-492.1860,168.5124,33.8255,1
1612,宏泰,201712,3476.8811,11.0000,0.6998,0.7408,0.9733,0.0438,0.0386,0.0168,0.0575,0.1338,522.9959,353.5038,4.2185,5.7168,108.7289,117.1479,24.5753,1
1614,三洋電,201712,6149.2412,22.8500,0.6339,1.1888,1.2327,0.0416,0.0331,0.0481,0.0432,0.2581,298.2407,162.8610,5.3876,21.1657,-43.4361,-31.4030,-5.5785,-1
1615,大山,201712,1773.0095,15.8500,0.0552,1.1125,0.6473,0.0921,0.0624,0.0540,0.0536,0.4760,203.8175,110.9605,5.0165,7.2023,24.4934,56.0778,55.3922,1
1616,億泰,201712,1184.3058,6.1000,0.2635,0.7502,0.4132,-0.0698,-0.0321,-0.0380,-0.0384,1.1715,141.0844,80.5580,2.7968,5.0767,-383.4893,-615.6168,20.5534,-1
